image_id,dataset,case_name,domain,source_family,physical_group,category,delta_iou,baseline_iou,frangi_iou,historical_train_group,historical_validation_group
khanhha_original::noncrack_noncrack_concrete_wall_13_6.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_13_6.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_13,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_14_11.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_14_11.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_14,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_14_25.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_14_25.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_14,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_15_5.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_15_5.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_15,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_15_7.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_15_7.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_15,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_16_1.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_16_1.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_16,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_16_5.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_16_5.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_16,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_18_1.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_18_1.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_18,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_18_11.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_18_11.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_18,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_18_12.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_18_12.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_18,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_18_18.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_18_18.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_18,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_18_19.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_18_19.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_18,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_18_3.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_18_3.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_18,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_18_9.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_18_9.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_18,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_19_1.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_19_1.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_19,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_19_3.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_19_3.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_19,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_19_6.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_19_6.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_19,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_19_7.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_19_7.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_19,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_19_8.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_19_8.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_19,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_20_1.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_1.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_20_15.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_15.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_20_32.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_32.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_20_52.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_52.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_20_54.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_54.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_20_59.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_59.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_20_62.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_62.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_20_68.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_68.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_20_70.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_20_70.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_20,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_21_0.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_21_0.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_21,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_23_1.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_23_1.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_23,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_23_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_23_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_23,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_23_5.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_23_5.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_23,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_23_7.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_23_7.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_23,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_24_19.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_24_19.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_24,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_24_31.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_24_31.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_24,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_24_35.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_24_35.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_24,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_24_38.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_24_38.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_24,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_24_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_24_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_24,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_24_8.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_24_8.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_24,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_26_0.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_26_0.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_26,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_27_5.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_27_5.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_27,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_28_0.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_28_0.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_28,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_29_6.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_29_6.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_29,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_30_2.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_30_2.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_30,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_31_0.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_31_0.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_31,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_31_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_31_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_31,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_33_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_33_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_33,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_34_0.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_34_0.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_34,degraded,-1.0,1.0,0.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_35_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_35_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_35,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_37_1.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_37_1.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_37,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_37_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_37_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_37,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_38_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_38_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_38,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_38_5.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_38_5.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_38,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_38_6.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_38_6.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_38,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_39_9.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_39_9.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_39,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_3_2.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_3_2.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_3,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_40_0.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_40_0.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_40,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_40_5.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_40_5.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_40,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_11.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_11.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_12.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_12.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_2.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_2.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_35.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_35.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_37.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_37.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_38.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_38.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_43.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_43.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_48.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_48.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_58.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_58.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_63.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_63.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_41_65.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_41_65.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_41,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_42_6.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_42_6.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_42,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_14.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_14.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_15.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_15.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_18.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_18.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_2.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_2.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_25.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_25.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_34.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_34.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_42.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_42.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_44.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_44.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_48.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_48.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,neutral,0.0,1.0,1.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_43_50.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_43_50.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_43,degraded,-1.0,1.0,0.0,True,True
khanhha_original::noncrack_noncrack_concrete_wall_44_0.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_44_0.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_44,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_44_4.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_44_4.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_44,neutral,0.0,1.0,1.0,True,False
khanhha_original::noncrack_noncrack_concrete_wall_45_13.jpg.jpg,khanhha_original,noncrack_noncrack_concrete_wall_45_13.jpg.jpg,khanhha,noncrack,khanhha::noncrack_noncrack_concrete_wall_45,neutral,0.0,1.0,1.0,True,False
